,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,category_1,category_2,target
0,0.4967141530112327,1.1465087372251352,-0.6485206725100179,0.8330046694770674,0.784919779304796,-2.209436746327222,-1.3001045201784571,-2.2422405805486845,0,2,1
1,-0.1382643011711846,-0.0618460618602802,0.0051964777225827,0.4037676970390421,0.7046742194954407,-2.498565114394006,-1.3392270417485124,-1.9422982068875396,1,0,0
2,0.6476885381006925,1.395115058628494,-0.7641258928268811,1.7082660799040026,-0.2500293741272332,1.956258915599644,1.1902380248661366,1.503559426088272,2,2,1
3,1.5230298564080254,2.6575601746236965,-2.461653292153637,2.649051034771259,0.8822013813101157,3.445638150883715,2.120912758004243,3.4090354791557127,2,1,1
4,-0.2341533747233359,-0.4993912359522239,0.5760965733185425,-0.4416563010523425,0.6106010173187437,0.2114250390667896,0.9357594270081272,-0.401462709761597,1,2,0
5,-0.2341369569491805,-0.6994154288817441,0.2689719928095543,-0.7027746358154815,0.7022826384818066,-0.3323830135221774,0.453957697662358,-0.826721088777374,1,0,0
6,1.5792128155073917,3.117904476431168,-2.885133360949986,3.3127081801005835,0.8647075886499744,2.0452831550678288,1.5315467399860694,1.7718514671480854,2,0,1
7,0.7674347291529088,1.7308703055325965,-1.4458769658736443,1.4110696421503186,0.8740025312281618,0.674729998295598,0.812931193364238,1.489837947054136,2,0,1
8,-0.4694743859349521,-0.8779186046949097,0.5750871662962428,-0.5329167113474524,-0.5198700734800183,-0.00313747082531795,-3.002924762113133,-4.779959944959525,1,0,0
9,0.5425600435859647,1.314738260451416,-0.4033833582543737,1.4561645956077411,-0.7446245764456663,1.9873446889239248,0.4319658703126567,3.3093862271698464,2,2,1
10,-0.4634176928124622,-0.8584846014822166,0.9654696283774608,-0.9637071366380372,0.3817498871426306,-2.6738085264166243,-1.0211462828977018,-2.1963587840461747,1,1,0
11,-0.4657297535702568,-1.1911246950742942,1.1857530540520278,-1.3862359076777109,0.1264279132742847,-0.0234406672255902,-0.0520321047931812,0.4675980730613593,1,1,0
12,0.2419622715660341,-0.0202448581824786,0.0051964777225827,0.3162075185242446,-0.3451469887361358,-0.8829728296307078,-0.4735757813760516,-1.42993135580918,0,1,0
13,-1.913280244657798,-3.7967987369796776,2.709495125609422,-3.85699326343972,0.3688990135540313,-1.2813171522746736,-0.1474375569762805,-1.3580634423395863,3,1,0
14,-1.7249178325130328,-3.492620958296299,2.5308306908419005,-3.772178196628234,-0.8760062453681565,0.0938751025096132,-0.4449624948918919,-0.4776256676137859,3,1,0
15,-0.5622875292409727,-1.319964206358322,0.7200473165622975,-1.4737921131480514,-0.9055833670082332,1.7872550749911942,0.3113726919821227,1.632344250828451,3,1,1
16,-1.0128311203344238,-2.3657876905991233,1.317793498911313,-2.0581058310434592,-0.2913788315964798,0.0626422260221405,-0.383260596556637,-0.1658649929137796,3,0,0
17,0.3142473325952739,0.4815460224960058,-1.0238194116938484,-0.1626752580024102,-0.6123067531356783,2.819789520107259,1.3542071764879493,2.7988364656281557,0,2,0
18,-0.9080240755212108,-1.854946448015377,1.3576117978767637,-1.997110010247566,0.4371121014751549,3.0680017563615154,1.9786070148749129,3.480766173261518,3,0,0
19,-1.4123037013352917,-2.6914318379293047,1.732785873889604,-2.2631987700589993,0.8960436758163841,3.0497419425189074,2.6290165340954066,2.9187791254515743,3,1,0
20,1.465648768921554,2.969023754156704,-2.2087247178426295,2.901737045315401,0.323254827369251,-0.1116948256251528,0.1588378782546123,0.3100720876677066,2,1,1
21,-0.2257763004865356,-0.1299391515385255,0.9733956935986988,-0.020812458627389,0.3095687342551276,-0.956435737878204,-0.3524249766138229,-1.6893901992150493,1,0,1
22,0.0675282046879238,-0.0720644018332312,-0.2540958359310983,0.3626431839816467,-0.9868088531608336,-0.0673950484094049,-0.3869042359513083,0.15673695428377,0,0,0
23,-1.4247481862134568,-2.673284594015427,2.1955544810086054,-2.3163527326565587,0.0245539434492603,2.2506443448913203,1.0512126358666554,2.032785857936483,3,1,0
24,-0.5443827245251827,-1.0793057004246198,1.088568602530559,-1.2553292096405886,0.6342026403503189,2.130726883677854,1.1168700634955298,2.2574692243822905,3,0,0
25,0.110922589709866,0.3607790042434491,-0.082296496975027,0.3086215833619146,0.3082407306760353,-5.19041535675062,-2.4144531953725625,-4.758951537134996,0,0,1
26,-1.1509935774223028,-2.3892901274977145,1.8142356225161431,-2.0273845668061092,-0.544435230702331,0.6116985479167371,0.1709751507847201,-0.1090622134607703,3,0,0
27,0.3756980183456719,0.965732111469462,-0.672267757624932,1.3415199063830214,0.6969504968544016,-4.736024899054046,-1.8623095046809817,-4.00147976276301,0,0,1
28,-0.600638689918805,-1.1422324281685614,0.8313946423598377,-1.177452478294538,0.9287534484303646,-0.03813651753466,0.578528423480178,-0.1349608533257527,3,0,0
29,-0.2916937497932768,-0.7192764965701035,0.1495374680335667,-0.7406947574870743,-0.4420143049994591,-1.0580073610572502,-0.4308441504910316,-0.1270435297699816,1,0,0
30,-0.6017066122293969,-1.2058180302414314,1.1563734210109176,-1.098744552427891,-0.5858113156683866,-1.6738396570112384,-0.9736695473422072,-1.6383335375461832,3,2,1
31,1.8522781845089376,3.656645197230456,-3.3008647737476355,4.203405473237373,-0.3229461906946482,1.6985112783006169,0.7689627157823302,2.3589552440968835,2,2,1
32,-0.0134972247379339,0.0708412206516909,0.3115723386215615,0.4978676689148734,-0.8736834322446578,-1.2945721868078344,-1.4638036217256842,-1.264695260334035,1,1,1
33,-1.0577109289559004,-2.3513772077867023,1.165456878010278,-2.074022526267095,0.7468653461737511,-0.0190092963567964,0.4376916276756966,0.1146050022491781,3,0,0
34,0.822544912103189,1.6392194837832392,-0.9450351859317878,1.2077517733576826,0.8585989610649623,-1.864735704052227,-0.5543235628155806,-1.806624087415983,2,1,1
35,-1.2208436499710222,-2.3626258494121783,1.725120217092879,-2.472559212031481,0.2666060792662605,0.1474437813698476,-0.1294593644776405,0.03768023589457,3,0,0
36,0.2088635950047554,0.4243318514481174,-0.6828559989470572,0.3354171819721563,0.5286696257068919,1.9194608258365335,1.3743262237611025,1.790787446791405,0,0,0
37,-1.9596701238797756,-3.649951998881752,3.1132947793435544,-3.082557985840363,0.3373013548703121,-1.75575337496155,-0.5537668570390679,-1.6429715563825282,3,0,0
38,-1.3281860488984305,-2.5015675429826505,2.270909333870378,-2.5971132994545054,-0.2452915414202618,1.2798730276645092,0.6449118371415692,1.5540447940585171,3,1,0
39,0.1968612358691235,0.3922263123900977,0.0051964777225827,0.8936034416211431,0.2640847241085315,0.1129724884177877,0.3552070920909893,0.2297562932217679,0,2,0
40,0.7384665799954104,1.5202709794903555,-0.8915167053894356,1.2919915112779217,0.6726403417502258,0.0946394760880106,0.4208140035590636,0.3542280963809596,2,1,1
41,0.1713682811899705,0.4018696726763409,-0.9425777701857608,0.2055160896120373,0.6198148204715341,-0.7008157009439464,-0.1145187707408079,-1.459879927517372,0,0,0
42,-0.1156482823882405,-0.1506366439431162,-0.2227064633416193,0.0419449983821401,-0.837884947166651,1.5468144254172285,0.8854775721073417,1.9988076479963168,1,0,0
43,-0.3011036955892888,-0.9673389903114992,0.8393782225245519,-0.3400803080827963,-0.0747980789137658,1.3418356188758471,0.6779893768679867,0.970546207123008,1,2,0
44,-1.4785219903674274,-3.0173492398887243,2.150682203291766,-3.102060091595875,-0.2053570720855,-0.2668696724378852,-0.9988879063875672,-1.0905780435176802,3,1,0
45,-0.7198442083947086,-1.7365762304281025,0.5211023146574086,-2.7616833751725816,0.5040174915597293,0.4053565795617773,-0.2736261391030052,1.329118732486401,3,1,0
46,-0.4606387709597875,-0.6656213524276777,0.4812983023070831,-1.2912947133632326,0.0027518790915666,1.4859523224421796,1.105835219291062,2.191051618128579,1,1,0
47,1.0571222262189155,2.102074548437246,-1.8627034810858976,2.2212591709030285,-0.3005977828611608,1.0830384337752728,-0.1589783740552587,1.0777967796854784,2,0,1
48,0.3436182895684614,0.6485683892009982,-0.5652159537945696,0.058649978488291,0.4126995211864031,-0.6132733481074953,-0.2635877753014093,-0.0784583803429027,0,0,1
49,-1.763040155362734,-3.346720844318821,2.5333349379018064,-3.692945974877386,-0.0528429593282024,2.331415682204893,0.7745450574100695,2.165802341598115,3,2,0
50,0.324083969394795,0.7326328982795649,-0.4324464354107442,0.7375696785348677,-0.48675194449405,1.7282756372916963,0.5299900643627486,1.493572990374517,0,1,1
51,-0.3850822804163165,-0.9958914637084744,0.5567836051407024,-1.975638362007059,0.7808338452204513,4.2224780376011,2.6174889288624694,3.92531621608155,1,2,0
52,-0.6769220003059587,-1.3680250731173913,1.4233047769700438,-1.5199153888475732,-0.7739043036938966,-3.1391388421744018,-2.1559185631884517,-3.459009259178966,3,2,0
53,0.6116762888408679,1.1563191830364588,-0.7901498533454012,0.6903957598923511,-0.9638245862290268,1.4039712786323115,-0.0246090690396169,1.2744317558941325,2,0,1
54,1.030999522495951,1.713092467270691,-1.4091978003858503,1.113420580110391,-0.7121779347039212,2.3041791005001926,1.0147848877337813,1.9472041231609296,2,0,1
55,0.9312801191161986,1.7245049915849562,-1.0473730415059412,1.403631215897732,-0.6727134930053116,2.0103342231857138,1.458374349483833,0.5860707924707702,2,0,1
56,-0.8392175232226385,-1.7151431108485702,1.1421956597050833,-2.1428266808763428,0.0760844000951312,-0.5054261137625017,-0.0525433106771844,-0.5971396740806703,3,2,0
57,-0.3092123758512146,-0.6414149380007976,0.0852553307692763,-0.4536228508038765,0.249731001274075,-2.726313195630751,-1.5124980857739454,-3.21091452187622,1,1,0
58,0.3312634314035639,0.3660805780716661,-0.1348040497156711,0.8446912927448197,-0.1027777318824016,-0.00313747082531795,1.7496072004114973,3.2279442875739086,0,0,1
59,0.9755451271223592,2.1814233708542137,0.0051964777225827,2.0356526302097886,-0.5916575094420484,-0.9634882207631822,-0.2543313471034533,-1.083400294634223,2,2,0
60,-0.4791742378452899,-0.9787690874688676,0.7605667191376135,-1.217219399087602,-0.7356182024121496,-0.5908897719641335,-0.3442510915978297,-0.2734832913350446,1,1,0
61,-0.1856589766638171,-0.3638073379955217,0.0884894885366547,-0.5294893384586812,-0.015696061752547,-0.00313747082531795,1.5955871219228486,4.139624168647199,1,2,0
62,-1.1063349740060282,-2.1325416203440892,1.4744458610779692,-2.575816463519474,0.130966175239624,-2.5462284004504503,-1.0490966366647096,-3.179441216154503,3,0,0
63,-1.1962066240806708,-2.550028498942076,2.0483266377522593,-3.065525257189947,-0.3920772565930519,1.637775920570416,0.4851377680954175,1.004708231397044,3,1,0
64,0.812525822394198,1.7163228394149352,-0.923391994150014,1.0581010582576005,-0.5591201053180517,-1.5075753099420908,-1.017592901525194,-2.128072828330847,2,2,1
65,1.356240028570823,2.639065127938009,-1.799213021132237,2.10725674461074,-0.8388145463051455,-1.551465646707927,-1.307384680601133,-1.9833698775156856,2,0,1
66,-0.0720101215803338,-0.323337351290106,0.3459036640041432,0.3294590515549457,-0.9475110260155346,0.3353054574487395,-0.0832780750251697,-0.0160484419031639,1,1,0
67,1.0035328978920242,2.121755294455128,-1.3345904856601083,1.8455868803097448,-0.7885271383276402,1.3527495978565118,0.17622656158836,1.812420112366096,2,1,1
68,0.3616360250476341,1.0216068218556298,-0.5029972185480043,-0.1550445668498754,0.4841588245678812,1.9004014104501863,1.617629745329669,1.9935428888820903,0,0,1
69,-0.6451197546051243,-1.1452736345130825,0.9150657266113922,-1.380096409905485,-0.3119626996922211,2.1629463410605285,0.9246006857697924,1.2324286119788963,3,0,0
70,0.3613956055084139,0.907386724044914,-0.1789962532801549,0.2712209093405854,-0.9451621691961956,-0.00313747082531795,-1.246212180659436,-1.8509579278633177,0,0,1
71,1.5380365664659692,2.971947011619479,0.0051964777225827,2.995740987618344,0.0163305437086891,-2.2870538810042165,-0.9638293957077188,-2.305375383675177,2,0,0
72,-0.0358260391099515,-0.3911760240535944,0.1647328228291514,-0.4105174861483963,0.0721345337772505,-0.6852877946544584,-0.1994136599122103,-1.1874254593704467,1,0,1
73,1.5646436558140062,3.4273148160479807,-2.5881693831072834,3.4496690711248026,-0.142622440775213,0.6949573160968584,0.4562927525212731,0.7354702096196686,2,1,1
74,-2.6197451040897444,-4.828587230298536,3.731827945079482,-4.844877661796611,-0.7786343759290282,-0.00313747082531795,-0.6349263428026234,-0.8307840293614588,3,0,0
75,0.8219025043752238,1.952366363504384,-1.3037001269200037,1.803282241656484,0.5099347952119271,-0.00313747082531795,-2.9762225820530444,-0.0075840024291996,2,1,1
76,0.0870470682381712,0.1069369486803925,-0.3717521153754059,-0.4754214999356021,0.3781631764732382,-3.6543596489723544,-1.341019025171153,-3.938870995389626,0,1,0
77,-0.2990073504658674,-0.8289415686775038,0.6878665733422913,-0.8588031974660734,-0.2105417234568236,-0.4809462092607591,-0.3494264364424501,-0.4248527236126359,1,0,0
78,0.0917607765355023,-0.0296149864929087,-0.5420514402667622,0.3779548491613689,-0.238369286503864,1.710401705839119,0.9828193568363311,2.4307901740661775,0,2,0
79,-1.9875689146008928,-4.311884342724595,3.011122258915661,-3.5864151092065137,-0.6881297701081137,-1.8092934158390448,-1.3276131097028026,-1.3628153364026228,3,1,0
80,-0.2196718878375119,-0.4608194993570329,0.3692602608089222,-0.5560160302794355,0.5070986941754989,1.4661422899301313,1.1577006718215117,0.9255390269056846,1,1,0
81,0.3571125715117464,1.0353607346399838,-1.0789087307635237,0.9835167565265096,0.1991478086795324,-2.992207324951095,-1.1489344849787804,-1.7365891148774029,0,1,1
82,1.477894044741516,2.9274555631085835,-2.3491482132693564,3.127626434744141,-0.8284131089741087,0.5111370425854828,-0.0837230844921213,1.1015295234712623,2,0,1
83,-0.5182702182736474,-0.9760758564776398,0.8541151888249139,-0.378779232688798,-0.243873083126173,0.5257040853468312,-0.1051236361600368,0.1827495947804728,3,1,0
84,-0.8084936028931876,-1.3418678129255337,1.341358802328002,-1.5363864571273524,0.8071218851370052,0.9374778966933194,0.5142689146173658,0.5043217504647014,3,0,0
85,-0.5017570435845365,-1.084333149535553,0.6913434027967551,-0.8072726227554179,-0.0952507966875475,-2.016562950189133,-0.9678586852317675,-1.8463172038322868,3,2,0
86,0.915402117702074,2.2379105267480672,-1.1700367152088966,1.9087828205383115,-0.3501450013988456,-3.095266115598996,-1.9398656460708783,-2.7430585143600226,2,2,1
87,0.3287511096596844,1.0559211008188596,-0.5259215416603389,1.187860696925061,0.2875681508971897,1.4521038494336236,1.1861334424675354,2.335679637699881,0,1,1
88,-0.5297602037670388,-1.0857426752701742,0.7987361792730753,-0.6975010046228259,-0.5940552446318834,-3.052317423496419,-2.2758156307520285,-2.798090156617659,3,1,0
89,0.5132674331133561,0.9110280134228697,-0.694404988974068,0.394683770803751,0.0476067964143589,-1.5418193889811944,-0.3519343777000837,-1.8736936814741023,2,1,1
90,0.0970775493480403,0.3336027079741434,0.13248356459819,0.1235448191668562,0.3390455071272911,2.7833652503199424,1.5764951799771834,2.529685524372616,0,1,1
91,0.9686449905328892,1.867784992562007,-1.6556828865239934,2.2496982312400076,0.7097568319501555,0.3397778964332587,0.2684841558292175,0.6530846290382613,2,0,1
92,-0.7020530938773524,-1.635417231168172,0.9070330790605392,-1.3889527389622542,0.38500860555574,0.737507983632961,0.4258552083868937,0.0672807172359727,3,0,0
93,-0.3276621465977682,-0.3990765624909403,0.2908242723778879,0.0153018936350016,-0.2311804056628712,1.2494714784733512,0.4480727341285022,1.9967969275658648,1,2,1
94,-0.3921081531321576,-0.5409268288088993,0.4885029148556565,-0.2015509702272725,0.5356003466966219,-0.00313747082531795,1.0018276557204946,0.905924699880094,1,1,1
95,-1.4635149481321186,-2.895927575511525,2.623142699622107,-3.032368986678207,0.7967998561416836,-0.0425663302725531,0.0095416988857783,0.4371909675402357,3,2,0
96,0.296120277064576,0.3396676033835165,-0.2723628197979174,1.219343662741393,-0.0444727506801208,-1.8028434209940056,-1.2113859577503712,-1.2031302792064826,0,2,1
97,0.2610552721798893,0.2762052941163014,-0.7309098318204865,0.3309692904176593,-0.9909984290334352,5.368115630735229,2.0912805593267474,6.89557022675001,0,1,1
98,0.0051134566424608,0.0316727709687523,-0.1878042746402937,-1.190610808688928,0.7618360519036882,-0.5852694253909076,0.0790649865037653,-0.7379098974366815,0,1,0
99,-0.2345871333751469,-0.5691484736513003,0.463710867345641,-0.6820870226022201,-0.6691160167824981,0.6620930219414574,0.2114368489472521,0.5231453361562983,1,1,0
100,-1.4153707420504142,-2.8989600705291503,1.8511037787957905,-3.0866285733288814,-0.7473489900392534,0.8802783310249962,0.1472345899913748,0.7154710719815378,3,1,0
101,-0.420645322765359,-0.6368980145187174,0.4133659719036114,-0.3187983475718062,-0.384642868519937,-1.065900916474548,-0.8421169307901524,-0.9790370209179902,1,2,0
102,-0.3427145165267695,-0.5387931695690275,0.9175596746423988,-0.7192672956482797,-0.2400325092184776,-0.8513779288103371,-0.4747701249651165,-1.1736627978418213,1,0,0
103,-0.8022772692216189,-1.3289260023437153,1.0194032152904724,-0.8893380040160603,0.598753396373304,2.9764654349955957,1.8372546042419584,3.5824263865832404,3,0,0
104,-0.1612857116660091,-0.5206960680074698,0.5283286123078297,-0.2974563190447867,-0.2216332297737426,-1.47795501922392,-0.925313283346086,-0.973874035419129,1,0,1
105,0.4040508568145384,0.7394633998917344,-0.229479328362526,0.3394272153037102,-0.9023576672916334,0.8248596912552961,-0.0038702782891585,0.6963628671834503,0,2,1
106,1.8861859012105304,3.924168141513083,-3.0493174791664845,3.868018807268513,0.2719233599812236,1.791707803041449,0.3863551764630779,1.4363674757702731,2,2,1
107,0.1745778128318389,0.4387712938662562,-0.5288554862149009,0.1285579161560959,0.3424420468600166,-0.4282851778327812,0.2371238985590771,-0.646379273655408,0,2,0
108,0.2575503907227643,0.8215768579630531,-0.4691652120284961,0.895480316704521,0.6284418416642072,-0.1877678628821585,0.384722046720002,-0.4223207668801096,0,1,1
109,-0.0744459157661672,-0.0647844903515205,-0.2149194425528366,-0.377380837245569,-0.2022678386777365,-0.00313747082531795,1.3051658804580497,2.160705372448893,1,2,0
110,-1.9187712152990417,-3.4679206097769724,2.914466986499385,-3.438146517573347,-0.8278578475846459,-0.2746989437339349,-0.7945633000295913,-0.1781593470658404,3,0,0
111,-0.0265138754492168,0.0549758094461944,-0.0219247603821906,-0.0539464909499701,0.1061245553891052,-4.1544165394955685,-1.8526960018029457,-3.7434666325820856,1,1,0
112,0.0602302099410264,0.3328939093997849,0.0178286898543508,0.2720046075278553,-0.7580052348449868,3.007766690417832,0.5533857536633395,3.75144192635609,0,0,1
113,2.463242112485286,4.861781235613681,-3.275780131858083,5.6821573875329205,-0.9658493539513802,-1.950950959805392,-1.9880894447916204,-1.801622626651868,2,0,1
114,-0.1923609647811225,-0.3818644871854472,0.5337869414027795,-0.5260585778683291,0.5571669437026912,0.4309535188388599,0.4229758609920456,0.7274820722845374,1,0,0
115,0.3015473423336124,0.78528356543512,-0.3055490808767118,0.0115103303882438,-0.1931787993232319,-2.635556626668333,-1.5879677180837832,-1.4074058671972167,0,0,1
116,-0.0347117697052433,0.2531720947081243,-0.5377468693325104,0.6595025526018633,0.050010344124872,-1.0217587065780314,-0.1716722482570181,-0.7364204331285071,1,0,0
117,-1.168678037619532,-2.1915086853769137,0.0051964777225827,-1.7883263246561103,0.3256984055370679,-0.8729717927768011,0.0798665045059708,-1.1178085947650127,3,0,0
118,1.1428228145150203,2.269011274643117,-1.197445923561166,1.4774352051243866,-0.1979446665775233,0.3483421885783296,0.4602882990513967,0.3141800939492644,2,1,1
119,0.7519330326867741,1.7793330712792166,-2.031056303924216,1.4989732227959895,-0.8977368150452085,-1.754264538932754,-1.1466333472533563,-2.587177737550729,2,0,1
120,0.7910319470430469,1.1436681628301175,-0.9797331576718828,1.317992385568727,-0.4945126845840788,3.965669269829154,1.927881135731023,4.238401521041386,2,1,1
121,-0.9093874547947388,-2.1032218098908526,1.316273609765169,-1.893540505404026,-0.611317617324109,0.0490642911924328,-0.6656361681606503,-0.2256905843048909,3,0,0
122,1.4027943109360992,2.941915466605876,-2.359129967311032,2.9400259612247877,0.954788041648531,1.762083638202944,1.7783464092863597,1.3166964342856566,2,0,1
123,-1.4018510627922809,-2.800880454333937,2.3431151693620076,-2.793750302760623,0.4790109080509197,-0.0177088175781852,0.6062186860724808,-0.4502505061209493,3,0,0
124,0.5868570938002703,1.2948169178253737,-0.3673738705182062,0.9193817685921,-0.0969000034736149,1.9945361793153848,0.5348359322663778,2.5662641845297944,2,2,1
125,2.1904556258099785,4.393792756106346,-3.053114220063642,3.433853270724071,-0.8732652070849714,-4.201300038919578,-2.3968684975897285,-4.330722257658443,2,1,1
126,-0.9905363251306885,-1.8668835113406024,1.3744469023175747,-1.0470805840671875,-0.7682989550434589,-1.4094910018833775,-1.2529091511110837,-1.0273292383781167,3,1,0
127,-0.5662977296027719,-1.295476023404182,0.0051964777225827,-1.6829429344868676,0.6257991385428294,-1.043591845055246,0.3459882184824603,-0.8507216809474349,3,1,0
128,0.0996513650876412,0.3133999473912205,-0.1060887574945987,0.3840022234170135,0.8908981876740012,-1.0597709980689043,-0.3769400986165404,-0.9595957664629312,0,1,1
129,-0.5034756541161992,-0.8080684025908815,1.0171642688887752,-0.871607600854616,-0.9372996310493432,1.0373556750857609,0.0778054679763467,0.845736310133769,3,0,1
130,-1.5506634310661327,-2.857216741346019,2.209879238729081,-2.4983377204366004,0.8207942453765518,1.174329945729009,1.053352832894602,1.4222004732109472,3,0,0
131,0.0685629748060273,0.5398368085417946,0.0051964777225827,0.585795693934658,-0.2388725732280161,-0.00313747082531795,-0.2094942666572942,-0.3610536459718788,0,0,0
132,-1.0623037137261049,-2.0757877387517323,2.440055645540677,-2.0144113575149323,-0.5727346786926522,-0.0985927562868454,0.3088430092301387,-0.0203634758505462,3,0,0
133,0.4735924306351816,1.001967078639799,-0.3867930621648546,-0.0517602205637728,-0.7955352851736193,4.881023324140512,2.5500599594548574,5.434144046433036,0,0,1
134,-0.9194242342338032,-2.143482961302376,0.0051964777225827,-2.476818590319277,0.5434978839063898,0.6491868884024379,0.105061595776786,1.3076937981229526,3,2,0
135,1.5499344050175394,2.993586529807394,-2.762987379343953,3.291439748446993,-0.0621790296363726,-4.450414537915279,-2.110159558255948,-4.668432874563477,2,0,1
136,-0.7832532923362371,-1.6051229994737968,0.9627233347163174,-1.343255709445025,0.6648475638705136,1.5402247977681274,1.0991311768304932,1.726317143243462,3,1,0
